layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
5,Embedding,0.08723573226938741,316,701,2.2183544303797467,1.824285202480222,4.144519736427454,0.2714040359492841,True,187.00772094726562,embedding,4.158720295414605,2.408825147611388,2.2718595375288566,transformer.bert.embeddings.position_embeddings,316,256.3451750999084,316,154,0,1,0.06642279450648733,187.00772094726562,1.370773216214935,success,13.675076484680176,0.030004067346453667,over-trained,0,187.00772094726562,0.03441060706973076
14,Linear,0.0632644309575433,316,316,1.0,6.191626284971552,1.1262326775313567,0.9241376575489161,True,1.520183801651001,dense,1.1919830617350051,1.7604449682931929,0.18189610058749392,transformer.bert.encoder.layer.0.attention.self.query,316,57.60298222080178,316,16,0,1,1.297906571242888,1.520183801651001,37.892116833663046,success,1.232957363128662,0.0014104165602475405,under-trained,0,1.520183801651001,0.5693524479866028
15,Linear,0.07983582307533921,316,316,1.0,4.53341434707704,2.206858054903117,0.9156459682818648,True,3.067596435546875,dense,2.2368986466579437,1.8023236457309708,0.48679822446099796,transformer.bert.encoder.layer.0.attention.self.key,316,63.43422608619184,316,44,0,1,0.5326822553687794,3.067596435546875,20.678804210073064,success,1.751455545425415,0.0006737394141964614,,1,3.067596435546875,0.4436381161212921
16,Linear,0.10112790784404935,316,316,1.0,2.681842438034665,2.3731756384805798,0.8289491064969855,True,7.671935558319092,dense,2.4611703080882825,1.7358900855465258,0.8849049462502034,transformer.bert.encoder.layer.0.attention.self.value,316,54.43648635285846,316,99,1,1,0.16903152495325866,7.671935558319092,7.095534880220684,success,2.7698259353637695,5.0609152822289616e-05,,1,7.671935558319092,0.16764551401138306
19,Linear,0.10920280686097317,316,316,1.0,2.8457689030684814,3.1619477604388977,0.7919407913505517,True,12.915311813354492,dense,3.170130454494838,1.7503630189364978,1.1111048957733332,transformer.bert.encoder.layer.0.attention.output.dense,316,56.28115726855651,316,87,0,1,0.19788719773935254,12.915311813354492,4.3577079734429285,success,3.593787908554077,0.0007335855043493211,,1,12.915311813354492,0.19186125695705414
23,Linear,0.07830345688445048,316,3072,9.721518987341772,2.742831602439396,2.0323072836529654,0.9690503525876106,True,5.507471561431885,dense,2.0839132152638293,1.909020242000392,0.7409522632907866,transformer.bert.encoder.layer.0.intermediate.dense,316,81.09988567605615,316,11,0,1,0.5254834998241207,5.507471561431885,14.725429767806377,success,2.3468003273010254,0.22099849581718445,,0,5.507471561431885,0.4637622833251953
26,Linear,0.09374190978082841,316,3072,9.721518987341772,4.173529296757975,4.260504283184459,0.976962282245196,True,10.49155044555664,dense,4.275076465925824,2.265114162101696,1.0208396731500236,transformer.bert.encoder.layer.0.output.dense,316,184.12559450417757,316,135,0,1,0.27313391366766604,10.49155044555664,17.549893646287337,success,3.2390663623809814,0.2452651560306549,,0,10.49155044555664,0.5505149960517883
32,Linear,0.06588064616108441,316,316,1.0,7.403400229988339,4.162835731401656,0.9072152067153235,True,3.6499507427215576,dense,4.188061504898459,2.1348327278078774,0.5622870035500178,transformer.bert.encoder.layer.1.attention.self.query,316,136.40576570578173,316,17,0,1,1.5530526771380202,3.6499507427215576,37.371946998953696,success,1.9104844331741333,0.0017095771618187428,under-trained,0,3.6499507427215576,1.4577018022537231
33,Linear,0.10736283605878355,316,316,1.0,4.773205713190457,5.307124732493883,0.8971771741766653,True,12.937713623046875,dense,5.397320674832259,2.5110897658933324,1.1118575337802798,transformer.bert.encoder.layer.1.attention.self.key,316,324.40666320376295,316,37,0,1,0.6203111981432995,12.937713623046875,25.074497137258792,success,3.5969033241271973,0.004349065478891134,,0,12.937713623046875,2.7183568477630615
34,Linear,0.0788220628049493,316,316,1.0,4.38014716550166,2.7142006723863776,0.9553588383227442,True,4.165428638458252,dense,2.78331761831105,1.810344140823664,0.6196596985972546,transformer.bert.encoder.layer.1.attention.self.value,316,64.61660569446394,316,96,0,1,0.3449848254580813,4.165428638458252,15.512594573791679,success,2.040938138961792,0.008491657674312592,,0,4.165428638458252,0.23555833101272583
37,Linear,0.08293152840982976,316,316,1.0,4.382355103968644,1.4213799021082463,0.9753375510562451,True,2.1102871894836426,dense,1.5306495551872494,1.7161726497663345,0.32434156255869134,transformer.bert.encoder.layer.1.attention.output.dense,316,52.02027572418592,316,102,0,1,0.3349030595669167,2.1102871894836426,24.65080392063345,success,1.4526827335357666,0.0073130009695887566,,0,2.1102871894836426,0.18482904136180878
41,Linear,0.09777183930239108,316,3072,9.721518987341772,3.467939814185581,4.767589782659409,0.8592376724374573,True,23.700712203979492,dense,4.767706475018413,2.013129645312148,1.3747613967109868,transformer.bert.encoder.layer.1.intermediate.dense,316,103.06937565654516,316,152,0,1,0.20017635196118752,23.700712203979492,4.348788119508037,success,4.868337631225586,0.21268419921398163,,0,23.700712203979492,0.23401154577732086
44,Linear,0.09859760052037686,316,3072,9.721518987341772,4.256046485902699,4.077023543804624,0.9853378451716867,True,9.076884269714355,dense,4.125747239901576,2.340213416543764,0.9579367982255239,transformer.bert.encoder.layer.1.output.dense,316,218.8836975544691,316,136,0,1,0.27920368274527535,9.076884269714355,24.114408760811187,success,3.012786865234375,0.2994875907897949,,0,9.076884269714355,0.6653567552566528
50,Linear,0.08383118087287666,316,316,1.0,4.361515862314091,3.902526044556617,0.9036451416236819,True,7.848084926605225,dense,3.9065306584760835,2.0351500281197703,0.8947636940350487,transformer.bert.encoder.layer.2.attention.self.query,316,108.4301423980578,316,41,0,1,0.5249805778658132,7.848084926605225,13.816127553675754,success,2.801443338394165,0.0006553637213073671,,1,7.848084926605225,0.7739094495773315
