layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
5,Embedding,0.09911196674791589,316,701,2.2183544303797467,4.172068922619232,2.4246374746799613,0.9486933609495017,True,3.8120579719543457,embedding,2.5357272965835254,1.854531077776803,0.5811594965592681,transformer.bert.embeddings.position_embeddings,316,71.53705836087465,316,70,0,1,0.3791347527095033,3.8120579719543457,18.765994349293543,success,1.9524492025375366,0.14512062072753906,,0,3.8120579719543457,0.3328123092651367
14,Linear,0.08160792822078045,316,316,1.0,5.864898778370349,1.1355503248872136,0.9232874128234215,True,1.5617735385894775,dense,1.140521957542079,1.5978597857964978,0.1936180602255413,transformer.bert.encoder.layer.0.attention.self.query,316,39.615011450815246,316,28,0,1,0.919379451504991,1.5617735385894775,25.365400598728105,success,1.2497093677520752,0.0015611907001584768,,0,1.5617735385894775,0.33342596888542175
15,Linear,0.09857111737163071,316,316,1.0,3.96260698021734,1.9999075242005484,0.9062003438402796,True,3.196648597717285,dense,2.0070839953190873,1.6268691951842358,0.5046948976228922,transformer.bert.encoder.layer.0.attention.self.key,316,42.3515388568962,316,57,0,1,0.39240688065646245,3.196648597717285,13.24873146430273,success,1.7879173755645752,0.0001778134610503912,,1,3.196648597717285,0.2525746524333954
16,Linear,0.10292406858553316,316,316,1.0,4.012680317763444,3.2538469308137143,0.8699827108620113,True,6.469804286956787,dense,3.254078390260724,1.6474431175180029,0.8108911433610835,transformer.bert.encoder.layer.0.attention.self.value,316,44.406149582271766,316,56,0,1,0.4025863416052876,6.469804286956787,6.863600135756063,success,2.543581008911133,0.00019896551384590566,,1,6.469804286956787,0.25031039118766785
19,Linear,0.08076754697197563,316,316,1.0,4.511131245614562,1.8093451479492806,0.9133586951827712,True,2.51816725730896,dense,1.8139336264610255,1.6065103284967164,0.4010845726796825,transformer.bert.encoder.layer.0.attention.output.dense,316,40.41199852787252,316,46,0,1,0.5176880591699916,2.51816725730896,16.048178853321605,success,1.5868734121322632,0.0003143068461213261,,1,2.51816725730896,0.27390944957733154
23,Linear,0.09377614359345054,316,3072,9.721518987341772,6.334128668298898,7.005802587985483,0.997615525473988,True,12.76557731628418,dense,7.0059099456110205,2.563425962536196,1.1060404603159049,transformer.bert.encoder.layer.0.intermediate.dense,316,365.95354837179184,316,91,0,1,0.5591686200101413,12.76557731628418,28.667214909659414,success,3.572894811630249,0.7244483828544617,under-trained,0,12.76557731628418,1.3504222631454468
26,Linear,0.09255400903264033,316,3072,9.721518987341772,7.723294171770213,5.003340201057555,1.0048672507067786,True,4.444517612457275,dense,5.113654592608348,2.5664521750160234,0.6478246315342365,transformer.bert.encoder.layer.0.output.dense,316,368.5124586224556,316,70,0,1,0.8035873543070946,4.444517612457275,82.91393819423143,success,2.1082024574279785,0.7320036888122559,under-trained,0,4.444517612457275,1.4892114400863647
32,Linear,0.1016462506698389,316,316,1.0,3.8265214083033787,2.802267128588817,0.8826923424126116,True,5.399177074432373,dense,2.8032066845322765,1.642764133054857,0.7323275710696466,transformer.bert.encoder.layer.1.attention.self.query,316,43.9302963567207,316,61,0,1,0.3618989821826998,5.399177074432373,8.136480013732314,success,2.323612928390503,0.0005943340947851539,,2,5.399177074432373,0.24062038958072662
33,Linear,0.09654467826292468,316,316,1.0,4.248847944244525,1.7068205428688472,0.9143256085154371,True,2.521817922592163,dense,1.7149438372581078,1.6166119103105847,0.4017137269364748,transformer.bert.encoder.layer.1.attention.self.key,316,41.36298860114171,316,51,0,1,0.454929707236095,2.521817922592163,16.40205196044642,success,1.58802330493927,0.00040872005047276616,,1,2.521817922592163,0.26585647463798523
34,Linear,0.0915348410802923,316,316,1.0,5.156881909477274,2.0981671865135083,0.9135361911691237,True,2.551922082901001,dense,2.0991562899963134,1.6025251924156891,0.4068674100637275,transformer.bert.encoder.layer.1.attention.self.value,316,40.04286955968262,316,37,1,1,0.6833871762660239,2.551922082901001,15.691258690062458,success,1.5974736213684082,4.121711299376329e-06,,1,2.551922082901001,0.30138716101646423
37,Linear,0.09898443563531711,316,316,1.0,5.904959767776271,1.0535456187910988,0.9233012094229146,True,1.5080546140670776,dense,1.0587133363779826,1.5912176598394598,0.17841706975555738,transformer.bert.encoder.layer.1.attention.output.dense,316,39.01374669003921,316,29,0,1,0.9108281628220485,1.5080546140670776,25.870247885003916,success,1.2280287742614746,0.000178808972123079,,1,1.5080546140670776,0.32558712363243103
41,Linear,0.10020491668892612,316,3072,9.721518987341772,5.7946853980888084,6.866209842167278,0.9947373987946405,True,15.307879447937012,dense,6.866317470697426,2.5624774365094383,1.1849150334256071,transformer.bert.encoder.layer.1.intermediate.dense,316,365.1551553606987,316,109,0,1,0.4592475703655501,15.307879447937012,23.854065261136437,success,3.9125285148620605,0.710957407951355,,0,15.307879447937012,1.2619256973266602
44,Linear,0.08112098911940446,316,3072,9.721518987341772,8.733548572335685,5.656582012355814,1.0054370272959505,True,4.443081378936768,dense,5.668589439940203,2.5661542291911545,0.6476842677984932,transformer.bert.encoder.layer.1.output.dense,316,368.25972896814346,316,57,0,1,1.024333531899279,4.443081378936768,82.88385864682682,success,2.1078617572784424,0.7377136945724487,under-trained,0,4.443081378936768,1.5566513538360596
50,Linear,0.10505237371683812,316,316,1.0,3.8304600958592276,3.60409067155806,0.8448224805671037,True,8.727760314941406,dense,3.604213644825311,1.6701902122918173,0.9409028109845405,transformer.bert.encoder.layer.2.attention.self.query,316,46.794004478714,316,61,0,1,0.3624032794483812,8.727760314941406,5.361513468536189,success,2.9542782306671143,0.00011610672663664445,,1,8.727760314941406,0.2391725778579712
51,Linear,0.1054390227225539,316,316,1.0,3.696044632606362,2.903842415955374,0.8741818398925049,True,6.104669570922852,dense,2.904684858493473,1.6497198180607153,0.7856621617438787,transformer.bert.encoder.layer.2.attention.self.key,316,44.63955104038581,316,65,0,1,0.33440318044599016,6.104669570922852,7.312361549101435,success,2.4707629680633545,0.0008295719162560999,,1,6.104669570922852,0.23131419718265533
52,Linear,0.1096812665038891,316,316,1.0,4.629848792486946,2.5220714772668913,0.9031108110201346,True,3.5054328441619873,dense,2.52264895340571,1.6081347728271629,0.5447416514680922,transformer.bert.encoder.layer.2.attention.self.value,316,40.56343947784213,316,43,0,1,0.5535467513777907,3.5054328441619873,11.571592234436109,success,1.8722801208496094,0.00018415908562019467,,1,3.5054328441619873,0.27828383445739746
