layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
5,Embedding,0.09876409532721686,316,701,2.2183544303797467,4.175952590090148,2.4423384846880207,0.9486614060190153,True,3.844658851623535,embedding,2.5455581148027626,1.8544226056064956,0.5848578095651457,transformer.bert.embeddings.position_embeddings,316,71.51919303834438,316,70,0,1,0.3795989397565413,3.844658851623535,18.6022208467581,success,1.960780143737793,0.145263209939003,,0,3.844658851623535,0.332811564207077
14,Linear,0.08241638759355563,316,316,1.0,5.883815518867472,1.1252709860262693,0.9233592930769775,True,1.5532755851745605,dense,1.1302780388675804,1.5978381429322412,0.19124851593628203,transformer.bert.encoder.layer.0.attention.self.query,316,39.613037304267664,316,28,0,1,0.9229543794315148,1.5532755851745605,25.50290346565633,success,1.2463047504425049,0.00160888337995857,,0,1.5532755851745605,0.33368077874183655
15,Linear,0.09821357084232274,316,316,1.0,3.9633526299628836,1.9981846091405886,0.9062530181868599,True,3.1927523612976074,dense,2.0053636499428213,1.6268757483120047,0.5041652347647152,transformer.bert.encoder.layer.0.attention.self.key,316,42.35217790977575,316,57,1,1,0.3925056443779635,3.1927523612976074,13.265099549581997,success,1.7868274450302124,5.920297189732082e-05,,1,3.1927523612976074,0.2526056468486786
16,Linear,0.10236764784752728,316,316,1.0,4.0114444608955635,3.2461244963610625,0.8703062048093682,True,6.444895267486572,dense,3.246360127363404,1.6472872952492146,0.8092158642616127,transformer.bert.encoder.layer.0.attention.self.value,316,44.39021977869136,316,56,1,1,0.40242119328461984,6.444895267486572,6.887655723845918,success,2.538679838180542,5.358496491680853e-05,,1,6.444895267486572,0.2503044903278351
19,Linear,0.0812077160369864,316,316,1.0,4.49210712149983,1.7917903271012368,0.9135014094701006,True,2.505389451980591,dense,1.7966397772075173,1.606449655648588,0.3988752446542263,transformer.bert.encoder.layer.0.attention.output.dense,316,40.40635318838976,316,46,0,1,0.5148831050963819,2.505389451980591,16.12777333138656,success,1.582842230796814,7.004241342656314e-05,,1,2.505389451980591,0.273501992225647
23,Linear,0.09446334237053222,316,3072,9.721518987341772,6.318317478520325,6.995834168258527,0.9975824585362686,True,12.800606727600098,dense,6.995943152620804,2.563477295134586,1.1072305549763017,transformer.bert.encoder.layer.0.intermediate.dense,316,365.9968057870865,316,91,0,1,0.5575111569606004,12.800606727600098,28.59214516745839,success,3.577793598175049,0.7240920662879944,under-trained,0,12.800606727600098,1.3495845794677734
26,Linear,0.09194019586432522,316,3072,9.721518987341772,7.677752325227799,4.9819803034895775,1.0048901962994536,True,4.455385208129883,dense,5.083322583401238,2.5664882046579662,0.6488852586608753,transformer.bert.encoder.layer.0.output.dense,316,368.54303216934204,316,71,0,1,0.7925033977541707,4.455385208129883,82.71855629830837,success,2.110778331756592,0.7320278882980347,under-trained,0,4.455385208129883,1.4844988584518433
32,Linear,0.10234704078052737,316,316,1.0,3.8144509830892708,2.814918505605735,0.8818832769026156,True,5.469676494598389,dense,2.8158522281268232,1.6436573456948609,0.7379616406358882,transformer.bert.encoder.layer.1.attention.self.query,316,44.020740690661825,316,61,0,1,0.36035352259882203,5.469676494598389,8.048143383641568,success,2.3387339115142822,0.0005832384340465069,,2,5.469676494598389,0.24039922654628754
33,Linear,0.09566421991217577,316,316,1.0,4.156110515204189,1.6080898124943361,0.9150388927792474,True,2.4373719692230225,dense,1.6195460022184112,1.6161048350538256,0.3869218122596846,transformer.bert.encoder.layer.1.attention.self.key,316,41.31472202359181,316,54,0,1,0.4294922407823773,2.4373719692230225,16.950519881773314,success,1.5612084865570068,0.0001346341596217826,,1,2.4373719692230225,0.2586730420589447
34,Linear,0.09140335130655097,316,316,1.0,5.16292266416271,2.112056905989233,0.9134212506732288,True,2.5649662017822266,dense,2.113009297918524,1.602784853614801,0.40908164684503423,transformer.bert.encoder.layer.1.attention.self.value,316,40.06681802988786,316,37,1,1,0.6843802702188695,2.5649662017822266,15.620797654974192,success,1.6015511751174927,2.2903848730493337e-05,,1,2.5649662017822266,0.3016021251678467
37,Linear,0.09420125325202544,316,316,1.0,5.889976649364356,1.029944155161311,0.9233907918408951,True,1.4957667589187622,dense,1.0355119477784172,1.5913048434727808,0.17486387747775914,transformer.bert.encoder.layer.1.attention.output.dense,316,39.021579397471996,316,29,0,1,0.9080458675816011,1.4957667589187622,26.088010824414457,success,1.2230154275894165,0.00028130580903962255,,1,1.4957667589187622,0.32556793093681335
41,Linear,0.09863207937101653,316,3072,9.721518987341772,5.828081797167274,6.8816776649477145,0.9949111807909521,True,15.162792205810547,dense,6.881783534698012,2.562468228112807,1.1807791833485486,transformer.bert.encoder.layer.1.intermediate.dense,316,365.1474130153656,316,109,0,1,0.462446365252459,15.162792205810547,24.08180551834227,success,3.8939430713653564,0.7109687328338623,,0,15.162792205810547,1.2641627788543701
44,Linear,0.08106411578997574,316,3072,9.721518987341772,8.731602116211054,5.595758831703558,1.0054588273941996,True,4.373838901519775,dense,5.610222328674009,2.566249247066896,0.6408627829381388,transformer.bert.encoder.layer.1.output.dense,316,368.34030812978745,316,57,0,1,1.0240757174874107,4.373838901519775,84.21442042636743,success,2.091372489929199,0.7377016544342041,under-trained,0,4.373838901519775,1.5572255849838257
50,Linear,0.10524618675573727,316,316,1.0,3.895917969672705,3.6807627865446726,0.8439518015539906,True,8.805909156799316,dense,3.680859102984779,1.67096844725566,0.9447742008936324,transformer.bert.encoder.layer.2.attention.self.query,316,46.8779322740723,316,57,1,1,0.3835737054237604,8.805909156799316,5.323463079093473,success,2.967475175857544,7.4589996074792e-05,,1,8.805909156799316,0.2470874935388565
51,Linear,0.10569382389670046,316,316,1.0,3.7320796937078837,2.959806764655144,0.873016608595911,True,6.209715366363525,dense,2.960521288120334,1.6508030513225067,0.7930716939526354,transformer.bert.encoder.layer.2.attention.self.key,316,44.75103162126402,316,64,0,1,0.34150996171348547,6.209715366363525,7.2066155984651346,success,2.4919300079345703,0.0011694401036947966,,0,6.209715366363525,0.2339104264974594
52,Linear,0.10645512610798236,316,316,1.0,4.649540372728366,2.535553905570584,0.9030579018995637,True,3.5102198123931885,dense,2.536104510398119,1.6083789104950434,0.5453343131382925,transformer.bert.encoder.layer.2.attention.self.value,316,40.586248534696885,316,43,0,1,0.556549689212197,3.5102198123931885,11.562309685394345,success,1.8735580444335938,0.00021285076218191534,,1,3.5102198123931885,0.2788906991481781
55,Linear,0.07189780761525388,316,316,1.0,6.257498933673635,0.4935392224739202,0.9257183630433276,True,1.1991448402404785,dense,0.5067198299728282,1.585241637498045,0.0788716430805965,transformer.bert.encoder.layer.2.attention.output.dense,316,38.48058249536885,316,27,0,1,1.0118061415402146,1.1991448402404785,32.0900204913127,success,1.0950547456741333,0.0006321455584838986,under-trained,1,1.1991448402404785,0.3310529291629791
59,Linear,0.09689110217903774,316,3072,9.721518987341772,6.659146328486383,6.678763060009104,1.0004074062353392,True,10.068060874938965,dense,6.679011722350072,2.556656641479531,1.0029458327772143,transformer.bert.encoder.layer.2.intermediate.dense,316,360.29367780685425,316,86,0,1,0.6102414425647433,10.068060874938965,35.785806450940676,success,3.173020839691162,0.7103601694107056,under-trained,0,10.068060874938965,1.3614164590835571
62,Linear,0.08275301847844241,316,3072,9.721518987341772,10.440144793830411,5.705981139981943,1.0060000193345595,True,3.5199973583221436,dense,5.733802458151391,2.565009972318104,0.5465423375501348,transformer.bert.encoder.layer.2.output.dense,316,367.29073417186737,316,43,0,1,1.4396085847919189,3.5199973583221436,104.34403687931791,success,1.8761656284332275,0.7254744172096252,under-trained,0,3.5199973583221436,1.6357002258300781
68,Linear,0.10649482389908849,316,316,1.0,4.503530621566568,0.7049762776660281,0.9214358512030162,True,1.4339650869369507,dense,0.8337639348766646,1.6025316067447324,0.15653857759732515,transformer.bert.encoder.layer.3.attention.self.query,316,40.04346097875118,316,44,0,1,0.5281771142389519,1.4339650869369507,27.924990185281846,success,1.1974828243255615,0.00028237610240466893,,1,1.4339650869369507,0.2802506685256958
69,Linear,0.10045029003594341,316,316,1.0,4.515129225527323,0.7494136199041826,0.9214326317389024,True,1.4654747247695923,dense,0.8533653893844383,1.6064573605217776,0.1659783325064541,transformer.bert.encoder.layer.3.attention.self.key,316,40.40707004895785,316,44,0,1,0.5299256695766681,1.4654747247695923,27.572683012537667,success,1.2105679512023926,0.0010805547935888171,,0,1.4654747247695923,0.2831430435180664
70,Linear,0.09346416944087288,316,316,1.0,4.827782588630938,1.5731090375668835,0.9177769963668306,True,2.117605447769165,dense,1.5775056338793718,1.5942718570728804,0.32584504556427957,transformer.bert.encoder.layer.3.attention.self.value,316,39.289079788118556,316,41,0,1,0.5977992065582002,2.117605447769165,18.55354113747131,success,1.4551994800567627,0.0011942947749048471,,0,2.117605447769165,0.28227367997169495
73,Linear,0.06446022680501928,316,316,1.0,7.829427556083951,-0.3031851591285476,0.9286745402224801,True,0.9146947860717773,dense,-0.284185157867656,1.587019309629805,-0.03872379646618659,transformer.bert.encoder.layer.3.attention.output.dense,316,38.63841561099082,316,20,0,1,1.5271064262813971,0.9146947860717773,42.24186712261287,success,0.956396758556366,0.0008982281433418393,under-trained,1,0.9146947860717773,0.36217209696769714
77,Linear,0.08929493664602983,316,3072,9.721518987341772,7.490608429269611,6.859527177042563,1.002079667955129,True,8.236644744873047,dense,6.859823592370111,2.5581521230392674,0.9157503348111091,transformer.bert.encoder.layer.3.intermediate.dense,316,361.5364781022072,316,71,0,1,0.770293503437559,8.236644744873047,43.89365928732666,success,2.869955539703369,0.720555305480957,under-trained,0,8.236644744873047,1.4507417678833008
80,Linear,0.07407827979247295,316,3072,9.721518987341772,9.209360515181473,6.376291565200084,1.0051723299115565,True,4.924597263336182,dense,6.378913155907251,2.567703905930685,0.6923707194097655,transformer.bert.encoder.layer.3.output.dense,316,369.57612359523773,316,54,0,1,1.1171524653747913,4.924597263336182,75.04697416512542,success,2.2191433906555176,0.7383297681808472,under-trained,0,4.924597263336182,1.583705186843872
